ts_code,symbol,name,industry,list_date
600779.SH,600779,水井坊,白酒,19961206
600780.SH,600780,通宝能源,火力发电,19961205
600782.SH,600782,新钢股份,普钢,19961225
600783.SH,600783,鲁信创投,专用机械,19961225
600784.SH,600784,鲁银投资,综合类,19961225
600785.SH,600785,新华百货,百货,19970108
600787.SH,600787,中储股份,仓储物流,19970121
600789.SH,600789,鲁抗医药,化学制药,19970226
600790.SH,600790,轻纺城,商品城,19970228
600791.SH,600791,京能置业,全国地产,19970130
600792.SH,600792,云煤能源,焦炭加工,19970123
600793.SH,600793,宜宾纸业,造纸,19970220
600794.SH,600794,保税科技,仓储物流,19970306
600795.SH,600795,国电电力,火力发电,19970318
600796.SH,600796,钱江生化,环境保护,19970408
600797.SH,600797,浙大网新,软件服务,19970418
600798.SH,600798,宁波海运,水运,19970423
600800.SH,600800,渤海化学,化工原料,19931206
600801.SH,600801,华新建材,水泥,19940103
600802.SH,600802,福建水泥,水泥,19940103
600803.SH,600803,新奥股份,供气供热,19940103
600805.SH,600805,悦达投资,综合类,19940103
600807.SH,600807,济高发展,医疗保健,19940103
600808.SH,600808,马钢股份,普钢,19940106
600809.SH,600809,山西汾酒,白酒,19940106
600810.SH,600810,神马股份,化纤,19940106
600812.SH,600812,华北制药,化学制药,19940114
600814.SH,600814,杭州解百,百货,19940114
600815.SH,600815,厦工股份,工程机械,19940128
600816.SH,600816,建元信托,多元金融,19940128
600817.SH,600817,宇通重工,专用机械,19940128
600818.SH,600818,中路股份,文教休闲,19940128
600819.SH,600819,耀皮玻璃,玻璃,19940128
600820.SH,600820,隧道股份,建筑工程,19940128
600821.SH,600821,金开新能,新型电力,19940128
600822.SH,600822,上海物贸,汽车服务,19940204
600824.SH,600824,益民集团,百货,19940204
600825.SH,600825,新华传媒,出版业,19940204
600826.SH,600826,兰生股份,文教休闲,19940204
600827.SH,600827,百联股份,超市连锁,19940204
600828.SH,600828,茂业商业,百货,19940224
600829.SH,600829,人民同泰,医药商业,19940224
600830.SH,600830,香溢融通,多元金融,19940224
600831.SH,600831,广电网络,影视音像,19940224
600833.SH,600833,第一医药,医药商业,19940224
600834.SH,600834,申通地铁,公共交通,19940224
600835.SH,600835,上海机电,运输设备,19940224
600838.SH,600838,上海九百,百货,19940224
600839.SH,600839,四川长虹,家用电器,19940311
600841.SH,600841,动力新科,汽车配件,19940311
600843.SH,600843,上工申贝,纺织机械,19940311
600844.SH,600844,金煤科技,化工原料,19940311
600845.SH,600845,宝信软件,软件服务,19940311
600846.SH,600846,同济科技,建筑工程,19940311
600847.SH,600847,万里股份,电气设备,19940324
600848.SH,600848,上海临港,园区开发,19940324
601607.SH,601607,上海医药,医药商业,19940324
600850.SH,600850,电科数字,软件服务,19940324
600851.SH,600851,海欣股份,化学制药,19940404
600853.SH,600853,龙建股份,建筑工程,19940404
600854.SH,600854,春兰股份,家用电器,19940425
600855.SH,600855,航天长峰,专用机械,19940425
600857.SH,600857,宁波中百,百货,19940425
600858.SH,600858,银座股份,百货,19940506
600859.SH,600859,王府井,百货,19940506
600860.SH,600860,京城股份,专用机械,19940506
600861.SH,600861,北京人力,文教休闲,19940520
600862.SH,600862,中航高科,航空,19940520
600863.SH,600863,华能蒙电,火力发电,19940520
600864.SH,600864,哈投股份,证券,19940809
600865.SH,600865,百大集团,百货,19940809
600866.SH,600866,星湖科技,饲料,19940818
600867.SH,600867,通化东宝,生物制药,19940824
600868.SH,600868,梅雁吉祥,水力发电,19940912
600869.SH,600869,远东股份,电气设备,19950206
600871.SH,600871,石化油服,石油开采,19950411
600872.SH,600872,中炬高新,食品,19950124
600873.SH,600873,梅花生物,食品,19950217
600874.SH,600874,创业环保,环境保护,19950630
600875.SH,600875,东方电气,电气设备,19951010
600876.SH,600876,凯盛新能,玻璃,19951031
600877.SH,600877,电科芯片,半导体,19951013
600879.SH,600879,航天电子,航空,19951115
600880.SH,600880,博瑞传播,广告包装,19951115
600881.SH,600881,亚泰集团,综合类,19951115
600882.SH,600882,妙可蓝多,乳制品,19951206
600883.SH,600883,博闻科技,种植业,19951208
600884.SH,600884,杉杉股份,电气设备,19960130
600885.SH,600885,宏发股份,电气设备,19960205
600886.SH,600886,国投电力,水力发电,19960118
600887.SH,600887,伊利股份,乳制品,19960312
600888.SH,600888,新疆众和,铝,19960215
600889.SH,600889,南京化纤,化纤,19960308
600892.SH,600892,*ST大晟,互联网,19960315
600893.SH,600893,航发动力,航空,19960408
600894.SH,600894,广日股份,运输设备,19960328
600895.SH,600895,张江高科,园区开发,19960422
600897.SH,600897,厦门空港,机场,19960531
600900.SH,600900,长江电力,水力发电,20031118
600960.SH,600960,渤海汽车,汽车配件,20040407
600963.SH,600963,岳阳林纸,造纸,20040525
600966.SH,600966,博汇纸业,造纸,20040608
600967.SH,600967,内蒙一机,运输设备,20040518
600969.SH,600969,郴电国际,水力发电,20040408
600975.SH,600975,新五丰,农业综合,20040609
600976.SH,600976,健民集团,中成药,20040419
600980.SH,600980,北矿科技,专用机械,20040512
600985.SH,600985,淮北矿业,煤炭开采,20040428
600986.SH,600986,浙文互联,互联网,20040426
600988.SH,600988,赤峰黄金,黄金,20040414
600990.SH,600990,四创电子,通信设备,20040510
600992.SH,600992,贵绳股份,钢加工,20040514
600993.SH,600993,马应龙,中成药,20040517
600995.SH,600995,南网储能,水力发电,20040615
600997.SH,600997,开滦股份,焦炭加工,20040602
600022.SH,600022,山东钢铁,普钢,20040629
600143.SH,600143,金发科技,塑料,20040623
600482.SH,600482,中国动力,船舶,20040714
600961.SH,600961,株冶集团,铅锌,20040830
600962.SH,600962,国投中鲁,软饮料,20040622
600965.SH,600965,福成股份,农业综合,20040713
600971.SH,600971,恒源煤电,煤炭开采,20040817
600973.SH,600973,宝胜股份,电气设备,20040802
600979.SH,600979,广安爱众,水力发电,20040906
600981.SH,600981,苏豪汇鸿,商贸代理,20040630
600982.SH,600982,宁波能源,供气供热,20040706
600983.SH,600983,惠而浦,家用电器,20040727
600984.SH,600984,建设机械,工程机械,20040707
600987.SH,600987,航民股份,纺织,20040809
600027.SH,600027,华电国际,火力发电,20050203
600970.SH,600970,中材国际,建筑工程,20050412
601001.SH,601001,晋控煤业,煤炭开采,20060623
601988.SH,601988,中国银行,银行,20060705
600048.SH,600048,保利发展,全国地产,20060731
601006.SH,601006,大秦铁路,铁路,20060801
601111.SH,601111,中国国航,空运,20060818
601699.SH,601699,潞安环能,煤炭开采,20060922
601588.SH,601588,北辰实业,区域地产,20061016
600017.SH,600017,日照港,港口,20061017
601398.SH,601398,工商银行,银行,20061027
600018.SH,600018,上港集团,港口,20061026
601666.SH,601666,平煤股份,煤炭开采,20061123
601872.SH,601872,招商轮船,水运,20061201
601991.SH,601991,大唐发电,火力发电,20061220
601333.SH,601333,广深铁路,铁路,20061222
601002.SH,601002,晋亿实业,机械基件,20070126
601628.SH,601628,中国人寿,保险,20070109
601166.SH,601166,兴业银行,银行,20070205
601003.SH,601003,柳钢股份,普钢,20070227
601005.SH,601005,重庆钢铁,普钢,20070228
601318.SH,601318,中国平安,保险,20070301
601007.SH,601007,金陵饭店,酒店餐饮,20070406
601008.SH,601008,连云港,港口,20070426
601998.SH,601998,中信银行,银行,20070427
601328.SH,601328,交通银行,银行,20070515
601600.SH,601600,中国铝业,铝,20070430
601919.SH,601919,中远海控,水运,20070626
601168.SH,601168,西部矿业,铜,20070712
601009.SH,601009,南京银行,银行,20070719
601169.SH,601169,北京银行,银行,20070919
601939.SH,601939,建设银行,银行,20070925
601808.SH,601808,中海油服,石油开采,20070928
601088.SH,601088,中国神华,煤炭开采,20071009
601857.SH,601857,中国石油,石油开采,20071105
601390.SH,601390,中国中铁,建筑工程,20071203
601918.SH,601918,新集能源,煤炭开采,20071219
601999.SH,601999,出版传媒,出版业,20071221
601866.SH,601866,中远海发,水运,20071212
601601.SH,601601,中国太保,保险,20071225
601099.SH,601099,太平洋,证券,20071228
601899.SH,601899,紫金矿业,铜,20080425
601898.SH,601898,中煤能源,煤炭开采,20080201
601958.SH,601958,金钼股份,小金属,20080417
601186.SH,601186,中国铁建,建筑工程,20080310
601668.SH,601668,中国建筑,建筑工程,20090729
601107.SH,601107,四川成渝,路桥,20090727
601766.SH,601766,中国中车,运输设备,20080818
601788.SH,601788,光大证券,证券,20090818
601727.SH,601727,上海电气,电气设备,20081205
600999.SH,600999,招商证券,证券,20091117
601126.SH,601126,四方股份,电气设备,20101231
601633.SH,601633,长城汽车,汽车整车,20110928
601888.SH,601888,中国中免,旅游服务,20091015
601139.SH,601139,深圳燃气,供气供热,20091225
601618.SH,601618,中国中冶,建筑工程,20090921
601117.SH,601117,中国化学,建筑工程,20100107
601801.SH,601801,皖新传媒,出版业,20100118
601877.SH,601877,正泰电器,电气设备,20100121
601678.SH,601678,滨化股份,化工原料,20100223
601688.SH,601688,华泰证券,证券,20100226
601058.SH,601058,赛轮轮胎,汽车配件,20110630
601179.SH,601179,中国西电,电气设备,20100128
601106.SH,601106,中国一重,工程机械,20100209
603199.SH,603199,九华旅游,旅游景点,20150326
601158.SH,601158,重庆水务,水务,20100329
601101.SH,601101,昊华能源,煤炭开采,20100331
601010.SH,601010,文峰股份,百货,20110603
601369.SH,601369,陕鼓动力,机械基件,20100428
601188.SH,601188,龙江交通,路桥,20100319
601518.SH,601518,吉林高速,路桥,20100319
603002.SH,603002,宏昌电子,化工原料,20120518
601012.SH,601012,隆基绿能,电气设备,20120411
601118.SH,601118,海南橡胶,橡胶,20110107
601000.SH,601000,唐山港,港口,20100705
601717.SH,601717,中创智领,专用机械,20100803
601718.SH,601718,际华集团,服饰,20100816
601018.SH,601018,宁波港,港口,20100928
601288.SH,601288,农业银行,银行,20100715
601177.SH,601177,杭齿前进,机械基件,20101011
601377.SH,601377,兴业证券,证券,20101013
601098.SH,601098,中南传媒,出版业,20101028
601818.SH,601818,光大银行,银行,20100818
600998.SH,600998,九州通,医药商业,20101102
601996.SH,601996,丰林集团,家居用品,20110929
601777.SH,601777,千里科技,摩托车,20101125
601880.SH,601880,辽港股份,港口,20101206
603167.SH,603167,渤海轮渡,水运,20120906
601933.SH,601933,永辉超市,超市连锁,20101215
601890.SH,601890,亚星锚链,船舶,20101228
601116.SH,601116,三江购物,超市连锁,20110302
601700.SH,601700,风范股份,电气设备,20110118
601137.SH,601137,博威合金,小金属,20110127
601519.SH,601519,大智慧,软件服务,20110128
601799.SH,601799,星宇股份,汽车配件,20110201
601616.SH,601616,广电电气,电气设备,20110201
601216.SH,601216,君正集团,化工原料,20110222
601789.SH,601789,宁波建工,建筑工程,20110816
601011.SH,601011,宝泰隆,焦炭加工,20110309
601992.SH,601992,金隅集团,水泥,20110301
601199.SH,601199,江南水务,水务,20110317
603328.SH,603328,依顿电子,元器件,20140701
601218.SH,601218,吉鑫科技,电气设备,20110506
603006.SH,603006,联明股份,汽车配件,20140630
601566.SH,601566,九牧王,服饰,20110530
601113.SH,601113,华鼎股份,化纤,20110509
601233.SH,601233,桐昆股份,化纤,20110518
601208.SH,601208,东材科技,化工原料,20110520
601222.SH,601222,林洋能源,新型电力,20110808
601599.SH,601599,浙文影业,纺织,20110527
601311.SH,601311,骆驼股份,电气设备,20110602
601798.SH,601798,蓝科高新,化工机械,20110622
603156.SH,603156,养元饮品,软饮料,20180212
601567.SH,601567,三星医疗,电气设备,20110615
601901.SH,601901,方正证券,证券,20110810
603456.SH,603456,九洲药业,医疗保健,20141010
601636.SH,601636,旗滨集团,玻璃,20110812
603197.SH,603197,保隆科技,汽车配件,20170519
601908.SH,601908,京运通,电气设备,20110908
601886.SH,601886,江河集团,装修装饰,20110818
603518.SH,603518,锦泓集团,服饰,20141203
601677.SH,601677,明泰铝业,铝,20110919
601669.SH,601669,中国电建,建筑工程,20111018
601100.SH,601100,恒立液压,工程机械,20111028
603686.SH,603686,福龙马,环境保护,20150126
601225.SH,601225,陕西煤业,煤炭开采,20140128
601555.SH,601555,东吴证券,证券,20111212
603001.SH,603001,奥康国际,服饰,20120426
601800.SH,601800,中国交建,建筑工程,20120309
601928.SH,601928,凤凰传媒,出版业,20111130
603599.SH,603599,广信股份,农药化肥,20150513
601360.SH,601360,三六零,互联网,20120116
601368.SH,601368,绿城水务,水务,20150612
601336.SH,601336,新华保险,保险,20111216
603729.SH,603729,龙韵股份,广告包装,20150324
601929.SH,601929,吉视传媒,影视音像,20120223
603359.SH,603359,东珠生态,建筑工程,20170901
601339.SH,601339,百隆东方,纺织,20120612
601388.SH,601388,怡球资源,铝,20120423
601515.SH,601515,衢州东峰,广告包装,20120216
601231.SH,601231,环旭电子,元器件,20120220
603123.SH,603123,翠微股份,多元金融,20120503
601965.SH,601965,中国汽研,汽车服务,20120611
603333.SH,603333,尚纬股份,电气设备,20120507
603861.SH,603861,白云电器,电气设备,20160322
601038.SH,601038,一拖股份,农用机械,20120808
603000.SH,603000,人民网,互联网,20120427
603128.SH,603128,华贸物流,仓储物流,20120529
603077.SH,603077,和邦生物,化工原料,20120731
603168.SH,603168,莎普爱思,化学制药,20140702
603366.SH,603366,日出东方,家用电器,20120521
603008.SH,603008,喜临门,家居用品,20120717
603399.SH,603399,永杉锂业,小金属,20120824
603766.SH,603766,隆鑫通用,摩托车,20120810
603126.SH,603126,中材节能,环境保护,20140731
603993.SH,603993,洛阳钼业,小金属,20121009
603288.SH,603288,海天味业,食品,20140211
601608.SH,601608,中信重工,专用机械,20120706
601238.SH,601238,广汽集团,汽车整车,20120329
603185.SH,603185,弘元绿能,电气设备,20181228
603699.SH,603699,纽威股份,机械基件,20140117
601016.SH,601016,节能风电,新型电力,20140929
603166.SH,603166,福达股份,汽车配件,20141127
603308.SH,603308,应流股份,机械基件,20140122
603777.SH,603777,来伊份,食品,20161012
603989.SH,603989,艾华集团,元器件,20150515
603806.SH,603806,福斯特,塑料,20140905
603088.SH,603088,宁波精达,机床制造,20141111
603566.SH,603566,普莱柯,农业综合,20150518
603009.SH,603009,北特科技,汽车配件,20140718
603688.SH,603688,石英股份,矿物制品,20141031
601969.SH,601969,海南矿业,普钢,20141209
600917.SH,600917,重庆燃气,供气供热,20140930
601579.SH,601579,会稽山,红黄酒,20140825
603023.SH,603023,威帝股份,汽车配件,20150527
